"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Namibia","NAM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.679","48.374","49.087","49.714","50.434","51.039","51.439","52.035","52.601","53.117","53.63","54.237","54.781","55.374","55.893","56.547","57.015","57.553","58.085","58.439","56.775","57.123","57.644","57.969","58.512","59.041","59.555","60.207","60.248","62.642","62.496","62.098","61.545","60.86","59.846","58.634","56.918","55.558","54.101","53.036","51.99","51.26","51.254","51.083","51.246","51.787","52.655","53.68","54.653","55.496","56.015","56.553","57.64","58.694","59.822","60.7","61.682","62.293","62.586","63.075","62.829","59.269","58.059","",
"New Caledonia","NCL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.6390243902439","59.0390243902439","59.4390243902439","59.8878048780488","60.3365853658537","60.7853658536585","61.2341463414634","61.6829268292683","62.1317073170732","62.5804878048781","63.0292682926829","63.4780487804878","63.9268292682927","64.3756097560976","64.8243902439024","65.2731707317073","65.7219512195122","66.1707317073171","66.3036585365854","66.4365853658537","66.569512195122","66.7024390243903","66.919512195122","68.5878048780488","68.0634146341464","68.7658536585366","69.0634146341463","69.4268292682927","69.4536585365854","69.0853658536585","70.4853658536585","70.3585365853659","71.6146341463415","71.6560975609756","70.6731707317073","72.009756097561","71.9975609756098","71.7390243902439","74.3756097560976","73.8756097560976","75.1634146341463","74.8317073170732","75.1024390243903","75.2707317073171","75.4707317073171","75.7219512195122","76.0756097560976","76.4780487804878","76.6804878048781","76.9804878048781","77.2804878048781","76.6317073170732","77.0780487804878","77.1780487804878","77.2365853658537","77.2804878048781","76.9317073170732","77.5390243902439","80.0030975609756","80.4197073170732","80.8349512195122","79.1273414634146","80.9820731707317","",
"Niger","NER","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","36.404","36.556","36.639","36.736","36.744","36.753","36.807","36.83","36.611","36.354","36.062","35.293","35.632","35.704","36.003","36.588","36.976","37.644","38.45","39.202","39.678","40.165","40.301","40.359","40.059","40.031","40.129","40.433","40.79","41.221","41.852","42.218","42.947","43.817","44.714","45.774","46.676","47.505","48.191","48.738","49.322","49.841","50.562","51.434","52.589","53.59","54.596","55.553","56.508","57.396","58.367","58.994","59.65","60.239","60.786","61.083","61.629","62.16","62.454","62.897","61.451","61.576","62.08","",
"Nigeria","NGA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.371","37.673","37.809","38.192","38.415","38.68","38.797","37.573","38.482","38.718","39.713","40.48","41.273","42.011","42.791","43.662","44.721","45.558","46.019","46.215","46.349","46.493","46.513","46.638","46.55","46.317","45.975","46.018","46.072","46.182","46.037","45.691","45.668","45.788","45.513","45.487","45.567","45.792","46.036","46.614","47.193","47.619","47.928","48.441","48.767","49.297","49.73","50.033","50.225","50.712","50.945","51.357","51.497","51.707","51.791","51.841","52.043","52.305","52.554","52.91","52.887","52.676","53.633","",
"Nicaragua","NIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.125","46.948","47.575","48.304","49.169","50.193","51.316","52.394","53.465","54.324","54.95","55.322","48.626","55.725","55.85","56.036","56.299","56.243","53.571","50.813","57.914","58.198","58.605","56.794","56.131","56.501","57.775","57.66","60.3","62.475","63.096","63.931","64.266","64.685","65.181","65.608","66.052","66.515","65.209","67.12","67.234","67.215","67.18","67.217","67.423","67.936","68.725","69.559","70.586","71.433","72.009","72.416","72.615","72.704","72.812","72.983","73.256","73.554","73.85","74.054","71.795","73.837","74.615","",
"Netherlands","NLD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.3926829268293","73.6526829268293","73.3239024390244","73.3370731707317","73.7041463414634","73.5687804878049","73.5129268292683","73.8041463414634","73.6126829268293","73.539512195122","73.5856097560976","73.809512195122","73.7270731707317","74.1439024390244","74.5368292682927","74.4987804878049","74.6470731707317","75.2214634146342","75.1451219512195","75.6060975609756","75.7431707317073","75.9343902439025","75.9885365853659","76.1641463414634","76.2331707317073","76.2846341463415","76.2704878048781","76.7051219512195","76.890243902439","76.7341463414634","76.8780487804878","77","77.2170731707317","76.9165853658537","77.3751219512195","77.4046341463415","77.4356097560976","77.7943902439024","77.8829268292683","77.8365853658537","77.9878048780488","78.190243902439","78.2926829268293","78.4926829268293","79.0951219512195","79.3463414634146","79.6975609756098","80.0975609756098","80.2512195121951","80.5487804878049","80.7024390243902","81.2048780487805","81.1048780487805","81.3048780487805","81.7073170731707","81.509756097561","81.5609756097561","81.7609756097561","81.8121951219512","82.1121951219512","81.3585365853659","81.309756097561","81.7146341463415","",
"Norway","NOR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.549756097561","73.5504878048781","73.4480487804878","73.0775609756098","73.5958536585366","73.7231707317073","73.9953658536585","74.0665853658537","73.9419512195122","73.6634146341463","74.0880487804878","74.1792682926829","74.3446341463415","74.4421951219512","74.7536585365854","74.8175609756098","75.039512195122","75.3868292682927","75.4185365853659","75.4139024390244","75.6717073170732","75.8690243902439","76.0109756097561","76.0668292682927","76.2243902439024","75.9168292682927","76.2412195121951","76.0817073170732","76.2204878048781","76.500487804878","76.5373170731707","76.9807317073171","77.1843902439025","77.1517073170732","77.689756097561","77.7365853658537","78.1504878048781","78.1426829268293","78.3292682926829","78.2829268292683","78.6341463414634","78.7853658536585","78.9878048780488","79.390243902439","79.8414634146342","80.0414634146342","80.3439024390244","80.3951219512195","80.5926829268293","80.7951219512195","80.9975609756098","81.2951219512195","81.4512195121951","81.7512195121951","82.1","82.3048780487805","82.4073170731707","82.609756097561","82.7585365853659","82.9585365853659","83.209756097561","83.1634146341463","82.5609756097561","",
"Nepal","NPL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.559","38.855","39.153","39.453","39.994","40.446","40.866","41.404","41.802","42.334","42.827","43.312","43.689","44.044","44.464","45.04","45.544","46.005","46.682","47.266","47.889","48.387","48.936","49.431","50.225","50.882","51.535","52.475","53.071","54.127","54.833","55.712","56.71","57.619","58.553","59.318","59.981","60.771","61.549","62.113","62.614","63.336","63.264","64.197","64.818","65.457","65.868","66.329","66.421","66.761","66.814","67.313","67.47","67.965","68.085","67.456","68.776","68.91","68.979","69.558","69.246","68.45","70.484","",
"Nauru","NRU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.572","58.665","58.862","58.902","58.997","59.288","59.263","59.662","59.824","59.972","60.042","60.341","60.449","60.529","60.864","60.927","61.359","61.463","61.522","61.538","61.552","61.871","61.878","61.836","61.702","61.591","61.494","61.386","61.38","61.4","61.356","61.303","61.223","61.338","61.463","61.321","60.504","59.644","59.224","58.803","58.732","58.278","58.181","58.095","58.072","58.161","58.379","58.53","58.833","59.123","59.64","60.24","60.715","61.231","61.807","62.269","62.702","62.988","63.234","63.484","63.437","63.617","64.014","",
"New Zealand","NZL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.2365853658537","70.9853658536585","71.2317073170732","71.280487804878","71.3292682926829","71.2268292682927","71.1243902439025","71.4731707317073","71.1243902439025","71.4731707317073","71.2731707317073","71.7731707317073","71.8292682926829","71.6682926829268","71.9243902439024","72.219512195122","72.4219512195122","72.1682926829268","73.019512195122","73.0682926829269","72.8292682926829","73.6219512195122","73.7243902439024","73.7756097560976","74.3707317073171","73.8292682926829","74.1219512195122","74.1780487804878","74.4243902439024","74.8243902439024","75.3780487804878","76.0317073170732","76.1243902439025","76.4341463414634","76.8829268292683","76.7341463414634","76.7878048780488","77.3341463414634","78.0853658536585","77.890243902439","78.6365853658537","78.6926829268293","78.8463414634146","79.1463414634146","79.5487804878049","79.8512195121951","80.0487804878049","80.1512195121951","80.3512195121951","80.7024390243902","80.9048780487805","81.1560975609756","81.4073170731707","81.4048780487805","81.4568292682927","81.6124390243903","81.6585365853659","81.8585365853659","81.7073170731707","82.0560975609756","82.2560975609756","82.2073170731707","82.7609756097561","",
"OECD members","OED","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.2859318210997","67.7106000852141","67.7282059549645","67.9471866953354","68.4117532371989","68.5462902756764","68.8028218079151","69.1207946425156","69.009000532973","69.1618790024722","69.4419268253148","69.7379710023028","69.995480513806","70.182247871431","70.5739550783392","70.8748709831343","71.1492200452586","71.5612307075233","71.7373377531717","72.0957902029505","72.1664776906491","72.5524394855109","72.9050965603398","73.0429396940285","73.3516944247311","73.4399293066204","73.7604792666752","74.0532770227882","74.1935613039703","74.4334474760257","74.5889667085286","74.7817837235222","75.0529783165124","75.155882825514","75.4443183983756","75.5351947160833","75.9094328228731","76.2458589619651","76.4500045179972","76.5659413206397","76.909364684892","77.1972143663376","77.3733887195261","77.500693269231","77.894595540946","78.0088397201939","78.2953755091184","78.5036226931941","78.6542065043277","78.9165870838428","79.088647261278","79.3156200656067","79.4704100921789","79.6670647141128","79.9153602718514","79.7910326962093","79.9044036722622","79.9315533155999","80.0097520847235","80.2213090935305","78.8952380071515","78.6638716565587","79.6281298121431","",
"Oman","OMN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","35.45","36.823","38.192","39.417","40.679","41.885","43.066","44.285","45.525","46.684","47.678","48.934","49.571","50.859","52.098","53.297","55.221","56.257","57.709","59.151","60.447","61.646","62.96","64.217","65.254","66.272","67.014","67.887","68.58","69.156","69.782","70.189","70.656","71.165","71.385","71.99","72.191","72.415","72.97","73.184","73.466","73.808","73.869","74.14","74.329","74.396","74.48","74.461","74.612","74.681","76.269","76.608","77.061","77.246","77.446","77.687","77.916","77.924","77.966","78.002","74.757","72.541","73.935","",
"Other small states","OSS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.5074310418815","56.9073216699263","57.2736179146817","57.3236982348383","57.9167224190922","58.5957718536538","58.8357228345333","59.0489352474276","59.305913981401","59.4544366791359","59.8575438485684","60.1744384396984","60.5085293338934","60.8509139831354","59.5987306468789","60.1176523783433","60.5163160963766","60.7393911552327","60.6853140090895","60.9898071954566","61.845014001791","62.1660040731807","62.4503794171895","62.7028681700815","63.2554250452262","63.5752016228595","63.9534719610398","64.4731613314288","64.7486452972545","65.4800380543739","65.560623739541","65.5568405044071","65.5312944017911","65.6174727247511","65.2811505135941","65.4305786901063","65.72897326927","65.7209432494984","65.5674820810499","65.5543781636918","66.8755307731935","67.1024243839672","67.2502889730303","67.4644670150027","67.7546903153957","68.0733651525108","68.3939278365521","68.8200588188813","69.2497180118644","69.7228657844328","70.2938398194173","70.6717564135522","71.0909809060254","71.5570705752085","71.9199615158663","72.2869321613143","72.6256409003127","73.0248701181191","73.2393179924134","73.4544672397344","73.1675808860756","72.3874919353631","72.8992435957495","",
"Pakistan","PAK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.932","45.783","46.608","47.632","48.595","49.444","50.842","51.901","52.898","53.749","54.76","50.35","55.239","55.486","55.472","55.905","56.113","56.252","56.737","57.146","57.606","58.052","58.416","58.947","59.332","59.363","59.464","59.066","59.356","59.62","60.066","60.259","60.116","59.934","60.116","59.878","60.398","60.603","61.09","61.679","62.102","62.421","62.626","62.843","63.052","62.466","63.731","63.852","64.036","64.14","64.436","64.648","64.782","65.15","65.284","65.697","65.88","66.297","66.482","66.756","66.269","66.098","66.431","",
"Panama","PAN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.702","61.471","62.154","62.735","63.203","63.558","63.789","64.056","64.313","64.662","65.083","65.787","66.457","67.087","67.653","68.079","68.381","68.603","68.761","68.989","69.254","69.586","69.939","70.27","70.543","70.732","70.833","70.888","70.888","69.936","71.097","71.207","71.462","71.8","72.096","72.385","72.675","72.97","73.279","73.622","74.001","74.414","74.824","75.218","75.544","75.829","76.012","76.154","76.225","76.343","76.448","76.627","76.819","77.038","77.248","77.468","77.653","77.795","77.863","77.81","76.657","76.223","76.826","",
"Peru","PER","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.495","51.091","51.31","52.2","52.717","53.183","53.699","54.223","54.747","55.255","47.16","56.163","56.737","57.085","57.483","57.905","58.266","58.617","58.973","59.303","59.589","59.847","60.015","60.161","60.467","61.292","62.024","62.804","63.601","64.352","65.106","65.434","66.149","66.681","67.227","67.644","68.147","68.605","69.082","69.743","70.424","71.041","71.661","72.217","72.668","72.986","73.172","73.223","73.377","73.466","73.711","74.133","74.544","74.967","75.333","75.621","75.789","75.879","76.009","76.156","73.665","72.377","73.385","",
