Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, male",SP.POP.TOTL.MA.IN,112865034,115576696,118413016,121365744,124440875,127641972,130945984,134373460,137954479,141662646,145503453,149480057,153557211,157868384,162405183,167061535,171844301,176688947,181886974,187426232,193063086,198991379,205239652,211452187,217632395,224088004,230742235,237604509,244544336,251568312,258736750,265884190,273048958,280860557,288336069,295502936,303068099,310857666,319317580,328024653,336950005,346191728,355767953,365670098,375917838,386492194,397363825,408585698,420219677,432139530,444378231,456929093,469771828,483036488,496525136,510319793,524184816,538268493,552870545,567579340,582457821,597479643,612604769,627977176
Trinidad and Tobago,TTO,"Population, male",SP.POP.TOTL.MA.IN,424679,433478,441340,449020,456494,463511,469859,475584,480892,485786,490702,496286,502488,509005,515516,521912,528368,535023,541958,549126,556227,562962,569394,575720,581947,589115,596958,604041,610358,616090,621342,626261,630947,635281,639158,642502,645305,647686,649789,651926,654341,657091,660135,663278,666388,640988,642502,644901,647372,647922,651488,656404,659774,662238,664412,666278,668054,669229,672946,676137,675655,676008,675404,676306
Tunisia,TUN,"Population, male",SP.POP.TOTL.MA.IN,2129970,2154066,2180115,2209094,2240491,2276395,2322517,2377961,2438534,2502019,2566423,2632580,2701065,2772569,2847570,2926276,3006622,3087531,3171889,3259333,3348402,3438888,3528779,3616893,3708431,3803855,3899403,3994568,4087051,4175822,4262330,4348302,4433019,4514568,4589157,4655979,4718136,4776885,4832254,4884426,4933770,4980855,5026444,5071274,5113296,5152525,5192452,5234510,5279391,5327885,5380088,5434667,5490904,5551092,5612404,5671801,5730439,5786820,5839815,5890077,5934715,5966587,5997034,6033405
Turkiye,TUR,"Population, male",SP.POP.TOTL.MA.IN,14427651,14824769,15217308,15617168,16019687,16414207,16827151,17264098,17700340,18133703,18563697,19038461,19553792,20062722,20563959,21039190,21460803,21848903,22237025,22621953,23041460,23486618,23977638,24531877,25086876,25635234,26172937,26698876,27225225,27752437,28265597,28756234,29239537,29737151,30247842,30733422,31184009,31622988,32052928,32472315,32880645,33280970,33672826,34053750,34423143,34780073,35125774,35168809,35619832,36134689,36708205,37253203,37715913,38190305,38697460,39205598,39724020,40229820,40765876,41335957,41714021,42065122,42453487,42606561
Tuvalu,TUV,"Population, male",SP.POP.TOTL.MA.IN,2720,2747,2768,2788,2772,2724,2676,2635,2600,2591,2606,2620,2628,2626,2694,2833,2969,3103,3235,3346,3441,3525,3596,3664,3724,3803,3896,3978,4059,4144,4225,4303,4370,4422,4471,4516,4553,4590,4623,4652,4686,4720,4750,4799,4874,4954,5030,5111,5199,5290,5388,5493,5590,5632,5625,5616,5606,5586,5527,5427,5322,5213,5110,5021
Tanzania,TZA,"Population, male",SP.POP.TOTL.MA.IN,4862279,5006090,5156847,5313568,5478905,5651849,5831735,6019253,6221797,6441337,6671378,6912695,7168948,7436581,7714091,8004139,8304420,8613451,8924544,9228336,9509129,9776476,10054418,10396576,10750895,11125981,11534568,11953258,12343867,12665586,12988127,13308802,13632766,14085115,14688451,15176929,15413121,15692996,16107484,16542340,17024412,17485518,17930206,18397202,18889349,19407597,19945805,20497919,21043132,21537680,22068182,22690505,23355389,24079300,24843560,25693439,26623105,27558719,28455327,29314002,30204465,31128864,32065744,33013815
Uganda,UGA,"Population, male",SP.POP.TOTL.MA.IN,3863820,3970274,4081138,4197759,4320034,4447330,4579929,4718654,4864162,5012785,5161528,5303736,5429979,5552365,5685841,5829134,5978904,6133753,6292511,6438913,6564958,6692485,6836997,6995914,7173771,7368037,7577495,7811325,8063252,8327599,8602071,8890430,9200825,9527296,9855960,10131744,10412516,10723151,11051934,11421862,11792400,12164024,12556083,12963553,13362565,13765074,14178926,14607794,15050621,15506522,15976604,16459060,16951274,17451807,17981739,18550371,19185091,19875318,20570964,21289504,22019413,22747489,23449750,24122612
Ukraine,UKR,"Population, male",SP.POP.TOTL.MA.IN,19046221,19349713,19636578,19910212,20167674,20397875,20616788,20833898,21041422,21225568,21347934,21492650,21697661,21880359,22045150,22200896,22340441,22460217,22561883,22682481,22826785,22966387,23087732,23211483,23353091,23492244,23626242,23752539,23898559,24039910,24138478,24223450,24325726,24362425,24250389,24069836,23871172,23670578,23486441,23301612,23101420,22881796,22672699,22499149,22335725,22137958,21985022,21878929,21757438,21665336,21592631,21529805,21496222,21470609,21404573,21322230,21251064,21173214,21070612,20953130,20820757,20644066,19117441,17544336
Upper middle income,UMC,"Population, male",SP.POP.TOTL.MA.IN,580439223,583114761,592255325,607304315,622254293,637471983,654422699,671102712,688350421,706547103,725137802,744167190,762474017,780333066,797466887,813514943,828787414,843312174,857899367,872644183,887362666,902832809,919496087,935965853,951990933,968356296,985508478,1003414173,1021415578,1039122390,1056351362,1072654092,1087843659,1102465024,1116347154,1129521947,1142685561,1155827215,1168860053,1181285813,1193314806,1204887566,1215861638,1226658053,1237625265,1248603503,1259172858,1268857593,1279157357,1289700666,1300123471,1310913951,1322905573,1335120181,1346839799,1358060999,1368755034,1379474386,1389524101,1398551001,1405604682,1410561168,1413587470,1416082203
Uruguay,URY,"Population, male",SP.POP.TOTL.MA.IN,1267586,1282739,1297495,1311888,1325651,1338536,1350590,1361635,1371409,1379469,1386050,1391975,1397513,1403033,1409157,1416021,1423732,1431456,1438249,1444001,1448656,1452902,1457669,1463077,1468824,1475030,1482063,1489881,1498167,1506509,1514730,1522861,1530678,1538085,1545354,1552665,1560107,1567670,1574770,1581308,1586632,1589956,1591602,1592117,1592485,1593141,1594294,1596481,1599492,1603078,1607026,1610967,1615239,1620293,1625954,1632047,1638035,1643006,1646166,1647468,1648503,1647432,1644412,1643010
United States,USA,"Population, male",SP.POP.TOTL.MA.IN,88695832,90102588,91416307,92653322,93859070,94945835,95949135,96899632,97773669,98640731,99705473,100937328,102040088,103029416,103986059,105026564,106039851,107125167,108281999,109502393,110586585,111745029,112917934,114069531,115181451,116323640,117510694,118664636,119847718,121082775,122612437,124431739,126301170,128113227,129825327,131511301,133185088,134938947,136673231,138413305,140130199,141644460,143032123,144333534,145740143,147151596,148636985,150112450,151591760,152974599,154291411,155527950,156847969,158104777,159426271,160755173,162072266,163241960,164229205,165090584,166732375,166957773,167519513,168286299
Uzbekistan,UZB,"Population, male",SP.POP.TOTL.MA.IN,3987392,4144265,4315363,4492176,4672800,4857888,5044782,5232827,5422462,5611212,5794385,5972468,6153148,6340239,6533588,6732932,6937730,7147709,7356482,7561277,7768841,7981957,8201565,8430404,8671942,8927016,9194587,9469682,9742948,10009015,10260424,10516302,10783371,11039882,11282185,11513367,11733222,11938393,12127916,12299960,12456543,12608794,12764288,12920906,13081214,13246440,13419042,13609358,13821283,14047005,14274243,14497574,14721443,14957337,15212241,15481660,15755847,16029110,16311735,16612447,16928447,17264132,17618709,17982214
St. Vincent and the Grenadines,VCT,"Population, male",SP.POP.TOTL.MA.IN,39789,40594,41341,42050,42730,43384,44014,44619,45191,45736,46270,46809,47348,47874,48385,48877,49365,49853,50325,50752,51221,51800,52414,53017,53606,54181,54737,55264,55755,56234,56680,57017,57228,57386,57520,57629,57715,57779,57855,58014,58165,58182,58132,58057,57931,57768,57576,57359,57131,56892,56638,56350,56039,55704,55366,55034,54690,54315,53904,53476,53054,52584,52100,51665
"Venezuela, RB",VEN,"Population, male",SP.POP.TOTL.MA.IN,4120475,4267979,4418081,4571363,4728057,4888022,5051432,5218115,5387438,5558689,5732410,5908909,6087861,6269722,6455143,6644908,6839672,7039417,7243566,7451511,7662037,7875143,8091006,8309790,8532097,8757782,8988550,9224065,9461778,9700223,9939326,10178930,10417211,10653658,10888029,11121299,11354787,11589236,11823440,12054870,12282549,12504481,12727310,12951175,13170327,13388125,13601914,13807091,14000234,14182559,14361204,14538290,14712919,14882999,15044704,15195272,15280477,15168915,14780952,14338763,14083715,13972114,13952027,13988508
British Virgin Islands,VGB,"Population, male",SP.POP.TOTL.MA.IN,3973,4015,4033,4053,4079,4122,4202,4317,4492,4758,4965,5060,5143,5221,5296,5364,5429,5489,5547,5603,5699,5880,6105,6334,6565,6796,7033,7279,7533,7786,8049,8290,8495,8699,8912,9134,9363,9603,9845,10097,10361,10624,10891,11178,11488,11822,12181,12562,12967,13377,13579,14004,14675,15234,15756,16390,16143,15665,16459,17160,17459,17731,18003,18413
Virgin Islands (U.S.),VIR,"Population, male",SP.POP.TOTL.MA.IN,16003,16783,17174,19582,20126,21518,22914,24408,27737,30070,31680,35312,37797,41469,44143,46162,46766,45122,46235,46162,47731,47874,48043,48239,48411,48533,48607,48663,48719,48804,50230,50598,50979,51339,51634,51810,51879,51941,51956,51909,51837,51756,51764,51795,51814,51839,51825,51827,51853,51836,51805,51804,51801,51763,51707,51688,51711,51724,51722,51707,51479,51040,50595,50142
Viet Nam,VNM,"Population, male",SP.POP.TOTL.MA.IN,16056204,16493339,16930212,17404918,17873679,18328494,18763174,19183351,19580328,19977037,20398958,20861552,21320297,21778391,22251391,22765256,23358405,23987231,24628042,25185735,25729079,26332679,26948162,27593910,28263565,28924627,29545185,30140072,30752338,31390951,32058319,32742445,33417572,34072844,34701261,35294723,35841842,36376457,36920859,37413680,37825064,38200910,38564497,38910001,39248557,39579827,40060783,40724334,41427391,42038253,42542726,43057881,43590825,44138296,44708461,45295954,45915276,46540600,47089693,47563530,48017590,48448495,48821207,49150969
Vanuatu,VUT,"Population, male",SP.POP.TOTL.MA.IN,34737,35628,36555,37522,38529,39573,40667,41815,43144,44622,46087,47546,48999,50461,51944,53450,54990,56585,58258,61699,64774,65823,66984,68242,69578,70986,72461,73997,75585,77206,78903,80694,82533,84391,86247,88088,89908,91701,93481,95288,97322,99591,101906,104249,106631,109052,111526,114093,116788,119581,122205,124687,127262,129933,132691,135500,138375,141451,144660,147856,151162,154582,158130,161798
World,WLD,"Population, male",SP.POP.TOTL.MA.IN,1507700086,1528387413,1555961316,1589727715,1623748268,1657964896,1693276034,1728446546,1764496518,1801850879,1840044010,1879319922,1917704949,1956630099,1995300847,2033166752,2070411480,2107397665,2144977846,2183687542,2223048524,2263383075,2305280785,2347526744,2389573998,2432401722,2476496493,2521907951,2567653961,2613584310,2660381992,2705953900,2750927410,2795688250,2839229989,2882073653,2925308693,2968487096,3011958826,3054874770,3097334138,3139655974,3181429158,3223095683,3265252185,3307368059,3350067079,3393000888,3436545768,3479896507,3522389006,3565864733,3611551294,3657180755,3702103651,3746635769,3790687255,3833506214,3874480958,3914534413,3953765569,3985305103,4019207903,4054352036
Samoa,WSM,"Population, male",SP.POP.TOTL.MA.IN,57637,59217,60851,62527,64191,65835,67482,68890,70049,71186,72293,73368,74406,75414,76962,79090,81129,82517,83333,84092,84812,85509,86080,86489,86819,87129,87468,87812,88049,88144,88163,88214,88614,89278,89919,90561,91251,91931,92551,93187,93862,94592,95193,95584,95906,96180,96451,96885,97478,98088,98747,99486,100277,101065,101847,102608,103328,104097,104953,105832,106693,107521,108319,109072
Kosovo,XKX,"Population, male",SP.POP.TOTL.MA.IN,496936,510899,524134,537488,551764,567330,584302,602844,615668,622120,628718,639083,653188,667833,683798,701321,720469,741078,763113,786220,810124,831761,850411,869144,888722,908906,929861,952333,970720,983401,994940,1009800,1027565,1044481,1061202,1077785,1093906,1108664,1049579,944456,908136,916363,920086,916536,912545,908019,902960,897404,891561,885590,879571,879711,887594,893526,891268,879235,874027,880938,884139,880202,880833,878702,869746,863921
"Yemen, Rep.",YEM,"Population, male",SP.POP.TOTL.MA.IN,2753528,2812659,2873344,2934066,2999117,3070234,3145616,3225712,3310692,3401964,3496039,3592174,3693992,3801099,3914093,4033839,4160843,4295014,4436646,4588362,4751297,4924493,5107841,5302305,5508750,5727459,5953498,6190486,6440530,6698244,6965811,7242702,7528030,7821087,8119336,8420545,8713129,8999536,9291863,9590209,9894593,10202969,10515032,10833295,11160321,11516600,11903113,12301275,12709692,13129970,13555494,13981410,14418399,14868366,15335223,15808915,16287534,16782377,17279871,17791816,18304570,18809390,19356445,19950332
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,8436594,8661650,8904329,9158959,9423628,9698401,9984588,10282510,10589871,10904859,11224879,11555535,11901551,12258321,12620247,12985232,13348900,13726795,14125295,14528941,14980010,15488840,16024093,16584372,17158630,17744485,18341279,18943364,19548924,20149689,20733554,21205467,21450812,22056379,22274117,21944971,21764173,21717956,21981559,22219294,22416070,22610218,22845613,23107346,23377403,23652461,23931649,24219588,24532419,24857423,25184586,25530068,25940758,26403121,26890671,27529271,27780550,27904835,28401154,28892232,29381179,29853373,30305843,30750477
Zambia,ZMB,"Population, male",SP.POP.TOTL.MA.IN,1562964,1612261,1663349,1716289,1770739,1827105,1885945,1946950,2010360,2074411,2133009,2188180,2246331,2307842,2372769,2441372,2513174,2587373,2663664,2741631,2822269,2908528,3003706,3102701,3199057,3295334,3394334,3492503,3587396,3680480,3772802,3864053,3954867,4046590,4140908,4239280,4342905,4455644,4575729,4703033,4842281,4999614,5165132,5336751,5518447,5714758,5927677,6153807,6390587,6632998,6876767,7115861,7355209,7599225,7848900,8101736,8360674,8625731,8892364,9162004,9433237,9702842,9973857,10256248
Zimbabwe,ZWE,"Population, male",SP.POP.TOTL.MA.IN,1883710,1942351,2003237,2066249,2131287,2198370,2267492,2338684,2412338,2488807,2563097,2635885,2713546,2796716,2885369,2973867,3058860,3122086,3131089,3146293,3381936,3662099,3815868,3967992,4108918,4250636,4391856,4528409,4660517,4792110,4922073,5049773,5160517,5191327,5176332,5215500,5304165,5409522,5522606,5614479,5658966,5688917,5741030,5808274,5867366,5916178,5988021,6069211,6140465,6225578,6325021,6435375,6531926,6619848,6715517,6810139,6909792,7015107,7125471,7243442,7370588,7505482,7642717,7780934
