Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Tanzania,TZA,"Population ages 15-64, total",SP.POP.1564.TO,5218100,5372774,5534539,5694444,5852240,6007988,6165221,6328911,6515995,6727576,6947233,7176337,7423967,7682486,7943778,8215227,8496936,8785890,9069184,9333567,9578827,9825097,10091106,10418431,10770208,11155173,11584511,12039102,12471402,12849437,13237409,13626175,14022219,14600523,15385193,15994742,16234032,16526016,16999650,17491319,18040361,18548653,19022390,19515630,20025071,20549002,21088335,21645589,22193078,22672221,23212972,23898172,24644151,25461808,26330281,27324507,28432460,29537005,30587299,31603226,32686532,33827484,34975915,36128663
Uganda,UGA,"Population ages 15-64, total",SP.POP.1564.TO,3943311,4032176,4131391,4244604,4374016,4513291,4656272,4803867,4956496,5108972,5255808,5389891,5497165,5594597,5711069,5842618,5981304,6128159,6283262,6417419,6522533,6637327,6780707,6946842,7140406,7346980,7561084,7797108,8044032,8299140,8559303,8832332,9130524,9440998,9740611,9934321,10134331,10386024,10666265,11015471,11363590,11716174,12106336,12524635,12925321,13331068,13756864,14209170,14690589,15197026,15726955,16271148,16830825,17410759,18048050,18762724,19600738,20536342,21473938,22445948,23435303,24416198,25349067,26231434
Ukraine,UKR,"Population ages 15-64, total",SP.POP.1564.TO,28284165,28452718,28727511,29033428,29413475,29750880,30058421,30389153,30665147,30940285,31215111,31488113,31775276,32057406,32320869,32562762,32764997,32905919,33041426,33171023,33322410,33559156,33812315,33980856,34092182,34228980,34349995,34422992,34483118,34517414,34532159,34553832,34602593,34579788,34343735,34140299,34013197,33875246,33893546,34018125,34057640,33992929,33854732,33669255,33485496,33293756,33169247,33074960,33030480,33009140,32978593,32955424,32811590,32640713,32353159,31942767,31571810,31194122,30847181,30531561,30212748,29887167,27634577,25336440
Upper middle income,UMC,"Population ages 15-64, total",SP.POP.1564.TO,642370624,647240629,656606846,668354455,680228806,694750747,712484444,732140990,752617901,773253237,795257060,817697128,840483539,862977028,882520503,900324406,917790054,939404373,968866719,999392485,1028208135,1057774175,1087126752,1117500738,1149249212,1180628228,1211625557,1241480974,1270485430,1297726079,1322097663,1345555678,1368650554,1390529438,1412878413,1436407394,1461383147,1488255594,1514968107,1540733484,1566992464,1593999469,1621837038,1649422830,1677002872,1704995384,1729784620,1749735245,1769052384,1787409585,1804424258,1820562233,1836125033,1850360693,1862674358,1873241968,1882273871,1889810015,1896857068,1903729755,1909538944,1915461340,1919637871,1924485454
Uruguay,URY,"Population ages 15-64, total",SP.POP.1564.TO,1625042,1643384,1660877,1677099,1691977,1706208,1719916,1732937,1745089,1755898,1765347,1774442,1783725,1792809,1801241,1809125,1816506,1823243,1829773,1836479,1843423,1850875,1859407,1869110,1879352,1889823,1900244,1910789,1922257,1934968,1948914,1963235,1976398,1987967,1998015,2006087,2013259,2020959,2029009,2036992,2043788,2048341,2051397,2054551,2059039,2063744,2069066,2076722,2085985,2096556,2108070,2119640,2130883,2141855,2152994,2163767,2173621,2182961,2191209,2197938,2204792,2210719,2214936,2219253
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,108228090,109595359,111360155,113195366,114987801,116655730,118410688,120345901,122322210,124343551,126579480,129101350,131673364,134261536,136823427,139443756,142001575,144510086,146920130,149251437,151160285,152924265,154500424,155941145,157339391,158864452,160403667,161641643,162692051,163700596,165052569,166814440,168761734,170819238,172944736,175218503,177612188,180217571,182847826,185476251,188063348,190438256,192710641,194866947,197178046,199544371,201876379,203846454,205581768,207140939,208657838,209804633,210665290,211411206,212315057,213285276,214254857,214977023,215458420,215774092,217266941,217093996,217288142,217606073
Uzbekistan,UZB,"Population ages 15-64, total",SP.POP.1564.TO,4472821,4526546,4597377,4681423,4783794,4919597,5083153,5259065,5451162,5654166,5856166,6057799,6272683,6507804,6764084,7042938,7342041,7657461,7974156,8281322,8587127,8893041,9196668,9496479,9792504,10089940,10392217,10700023,11011261,11316523,11588202,11848187,12119072,12381916,12646894,12922700,13209109,13512256,13836618,14178375,14534933,14916324,15316623,15715460,16116518,16537535,16987878,17454393,17917876,18369118,18809111,19233398,19628262,19985746,20306983,20590719,20847877,21097157,21339097,21578014,21816256,22057164,22321376,22615648
St. Vincent and the Grenadines,VCT,"Population ages 15-64, total",SP.POP.1564.TO,39736,40589,41458,42392,43326,44152,44883,45553,46173,46748,47287,47799,48295,48790,49287,49811,50365,50926,51493,52089,53022,54368,55727,56901,57936,58891,59789,60642,61425,62144,62845,63706,64765,65795,66690,67465,68155,68760,69254,69637,69895,70225,70750,71258,71642,71930,72151,72325,72461,72515,72438,72216,72010,71854,71651,71422,71142,70785,70335,69787,69346,68859,68220,67674
"Venezuela, RB",VEN,"Population ages 15-64, total",SP.POP.1564.TO,4154988,4294908,4440179,4590618,4748986,4916090,5092280,5279709,5477356,5684133,5900765,6127552,6363872,6609271,6860731,7117204,7379441,7647041,7919782,8197007,8478195,8763716,9053657,9347844,9646100,9947841,10253015,10561412,10873817,11191070,11514006,11843682,12179772,12521734,12868956,13221333,13578308,13939489,14303913,14669729,15037157,15405384,15779130,16156114,16529674,16898255,17255533,17599742,17928350,18241466,18546043,18843996,19135380,19421144,19696512,19954298,20107221,19929924,19281699,18554365,18176818,18069885,18120460,18257634
British Virgin Islands,VGB,"Population ages 15-64, total",SP.POP.1564.TO,4124,4221,4283,4355,4422,4495,4611,4794,5072,5493,5795,5897,5994,6093,6190,6275,6355,6427,6493,6555,6678,6953,7319,7706,8116,8535,8959,9378,9789,10185,10576,10931,11240,11546,11870,12220,12579,12942,13299,13652,14015,14479,15088,15758,16425,17078,17726,18365,18992,19609,19937,20787,22117,23228,24233,25443,24977,24101,25683,27090,27732,28333,28836,29496
Virgin Islands (U.S.),VIR,"Population ages 15-64, total",SP.POP.1564.TO,17176,18273,19206,22305,23156,24843,26558,28500,32746,36017,38040,41973,44570,48732,51936,54471,55357,53718,55673,56498,59528,60734,61691,62462,63073,63554,63941,64305,64699,65228,67586,68419,69151,69742,70162,70392,70484,70611,70753,70913,71122,71250,71404,71567,71654,71754,71805,71786,71708,71437,71021,70507,69907,69263,68598,68061,67688,67363,67050,66711,66266,65696,65017,64248
Viet Nam,VNM,"Population ages 15-64, total",SP.POP.1564.TO,17596053,17815227,18049701,18306052,18659970,19097069,19498373,19929629,20396123,20898650,21457358,22059010,22711683,23388341,24083217,24829355,25568726,26337748,27193693,27890233,28542630,29273922,29976318,30705615,31472461,32248646,33028356,33855033,34777571,35737530,36715416,37732427,38775979,39845645,40937184,42047515,43173351,44375534,45690085,47015001,48236385,49358665,50419178,51445517,52490351,53579795,54944869,56554939,58168494,59557323,60667277,61680692,62569513,63308890,63944581,64564555,65103693,65493771,65860328,66282521,66736820,67193405,67618446,68011678
Vanuatu,VUT,"Population ages 15-64, total",SP.POP.1564.TO,33273,34154,35084,36086,37138,38212,39332,40509,41662,42816,44074,45437,46909,48477,50135,51887,53720,55625,57585,58419,59082,60709,62307,63920,65611,67387,69261,71241,73313,75436,77612,79820,81594,82634,84188,86627,89209,91933,94786,97759,101075,104716,108447,112256,116129,120058,124037,128050,132066,136022,139504,142509,145394,148172,150896,153638,156456,159554,162923,166404,170156,174170,178482,183173
World,WLD,"Population ages 15-64, total",SP.POP.1564.TO,1741339815,1762354786,1790168665,1820891402,1852906896,1888239643,1926339246,1966829273,2008697802,2051848151,2097535779,2144749757,2191825498,2239983230,2286087754,2331301738,2376612372,2426530374,2484941780,2545431956,2604900313,2665581967,2726714674,2789591627,2853608885,2917136513,2980626098,3043517322,3105852959,3167040534,3226775020,3285809249,3345242961,3404292472,3464322522,3526777415,3591806915,3659537528,3729032124,3798502739,3868282519,3938896447,4010151720,4081353568,4153496096,4226323859,4297363124,4365193992,4432054263,4497011284,4559793617,4620630614,4679985354,4736875887,4791583621,4844951921,4897727046,4947691623,4995761939,5043972246,5093732333,5138195585,5186743031,5238187628
Samoa,WSM,"Population ages 15-64, total",SP.POP.1564.TO,53025,54224,55323,56366,57555,58814,60126,61282,62257,63298,64420,65639,66967,68420,70495,73242,76096,78397,80085,81678,83214,84721,86155,87452,88598,89590,90436,91184,91794,92237,92598,93042,94090,95494,96644,97589,98289,98769,99193,99591,100015,100494,101323,102371,103207,103975,104793,105906,107202,108364,109402,110389,111656,113016,114117,115140,116027,116756,117521,118257,118908,119438,119810,120392
Kosovo,XKX,"Population ages 15-64, total",SP.POP.1564.TO,541586,558089,573424,589081,605938,624236,644400,666705,676625,673204,669995,677719,695764,714377,735338,758788,784522,812626,843650,877328,912781,945700,974364,1002481,1031864,1062490,1091751,1119939,1137125,1144233,1155331,1178031,1211343,1245501,1278622,1311697,1342737,1371899,1275175,1103890,1057416,1087979,1115226,1133524,1148225,1159267,1166293,1168638,1168501,1167637,1166234,1173339,1191489,1205479,1204918,1189713,1189618,1210837,1223474,1222037,1229453,1231980,1220212,1212979
"Yemen, Rep.",YEM,"Population ages 15-64, total",SP.POP.1564.TO,3098576,3166755,3235611,3299887,3360621,3418540,3475367,3535796,3600327,3670249,3738549,3804768,3876061,3952168,4033491,4120135,4212175,4309457,4412305,4522240,4640475,4768109,4905814,5053898,5213364,5385814,5566710,5759647,5964418,6176702,6402205,6641456,6894782,7162916,7449280,7755112,8069729,8392723,8732536,9088291,9459216,9844166,10241302,10651736,11078799,11558099,12088423,12637957,13205764,13787753,14373548,14948932,15521462,16098121,16687856,17281210,17871398,18469616,19064486,19675682,20272123,20845602,21476619,22163768
South Africa,ZAF,"Population ages 15-64, total",SP.POP.1564.TO,8962407,9218112,9497884,9796165,10099236,10402218,10714006,11037595,11373308,11717740,12068384,12423940,12789927,13170748,13561420,13960828,14366991,14798739,15261856,15735537,16315064,17008431,17720429,18445191,19178407,19913504,20651566,21402761,22173084,22961017,23761221,24400060,24805887,25439483,25857299,25975756,26230056,26608782,27216121,27845765,28460440,29085041,29750556,30416275,31034969,31592535,32114961,32631130,33148451,33662737,34206540,34782656,35414604,36101135,36783910,37620114,37905433,38101663,38899656,39700288,40511000,41300119,41991393,42605152
Zambia,ZMB,"Population ages 15-64, total",SP.POP.1564.TO,1612539,1658702,1705955,1753012,1800879,1853563,1910614,1969651,2030829,2091541,2142841,2187441,2234719,2285272,2339508,2397628,2459690,2525606,2595436,2669227,2748776,2837760,2939801,3047485,3151958,3257182,3367030,3476792,3583517,3688716,3794193,3898986,4002961,4106860,4210835,4316179,4425737,4546941,4677231,4815892,4970356,5149812,5339166,5533983,5737865,5955546,6190886,6440537,6703442,6974887,7250062,7521889,7798057,8087056,8391232,8705232,9031977,9372618,9721494,10081939,10455474,10836840,11226234,11635683
Zimbabwe,ZWE,"Population ages 15-64, total",SP.POP.1564.TO,1876858,1922885,1968956,2013584,2069370,2139327,2212306,2287533,2365326,2446129,2527925,2610425,2695698,2784050,2876115,2967739,3056163,3126262,3148540,3169446,3370469,3620165,3777605,3934723,4083886,4239217,4399793,4550235,4699047,4866875,5047687,5236785,5363400,5399855,5438564,5554712,5747736,5967446,6192624,6384650,6506112,6594040,6677970,6752463,6809071,6851394,6923589,7005433,7063584,7124298,7193677,7278105,7355440,7428949,7520003,7625128,7752608,7899470,8060640,8234856,8420934,8614234,8802666,8996994
